DEMANDA_TOTAL;FACTOR_SOLAR;FACTOR_EOLICO;POTENCIA_SOLAR;POTENCIA_EOLICA;DEMANDA_RESIDUAL;DEMANDA_RESIDUAL_POSITIVA
1120;0.061412828;0.395315619;15.353207;592.9734285;511.6733645;511.6733645
1175;0.071797161;0.430045448;17.94929025;645.068172;511.9825378;511.9825378
1202;0.184068861;0.289996736;46.01721525;434.995104;720.9876808;720.9876808
1229;0.167599694;0.2669031;41.8999235;400.35465;786.7454265;786.7454265
1250;0.156945857;0.430866189;39.23646425;646.2992835;564.4642523;564.4642523
1256;0.14889763;0.293905563;37.2244075;440.8583445;777.917248;777.917248
1231;0.157222562;0.392675444;39.3056405;589.013166;602.6811935;602.6811935
1238;0.253728984;0.714948034;63.432246;1072.422051;102.145703;102.145703
1226;0.430223026;0.813491816;107.5557565;1220.237724;-101.7934805;0
1237;0.22799985;0.824747231;56.9999625;1237.120847;-57.120809;0
1198;0.124123497;0.619075598;31.03087425;928.613397;238.3557288;238.3557288
1151;0.052007075;0.662705146;13.00176875;994.057719;143.9405123;143.9405123
1187;4.54E-05;0.856366617;0.01135;1284.549926;-97.5612755;0
1336;0;0.916367415;0;1374.551123;-38.5511225;0
1340;0;0.889440763;0;1334.161145;5.8388555;5.8388555
1262;0;0.767530562;0;1151.295843;110.704157;110.704157
1152;0;0.855303795;0;1282.955693;-130.9556925;0
1038;0;0.821065625;0;1231.598438;-193.5984375;0
980;0;0.891610129;0;1337.415194;-357.4151935;0
921;0;0.781593162;0;1172.389743;-251.389743;0
906;0;0.883693494;0;1325.540241;-419.540241;0
911;0.00505961;0.948303473;1.2649025;1422.45521;-512.720112;0
949;0.050582797;0.833949421;12.64569925;1250.924132;-314.5698308;0
996;0.167777636;0.806838495;41.944409;1210.257743;-256.2021515;0
1137;0.297084765;0.535929166;74.27119125;803.893749;258.8350598;258.8350598
1211;0.206804152;0.676372441;51.701038;1014.558662;144.7403005;144.7403005
1264;0.333533118;0.86454082;83.3832795;1296.81123;-116.1945095;0
1281;0.438770973;0.809008073;109.6927433;1213.51211;-42.20485275;0
1322;0.377009927;0.771092615;94.25248175;1156.638923;71.10859575;71.10859575
1339;0.33985584;0.732116878;84.96396;1098.175317;155.860723;155.860723
1323;0.564493662;0.75268701;141.1234155;1129.030515;52.8460695;52.8460695
1317;0.53862611;0.761955909;134.6565275;1142.933864;39.409609;39.409609
1326;0.370010686;0.70593584;92.5026715;1058.90376;174.5935685;174.5935685
1325;0.137025332;0.607383424;34.256333;911.075136;379.668531;379.668531
1301;0.020379506;0.503947257;5.0948765;755.9208855;539.984238;539.984238
1254;0.005081306;0.622426566;1.2703265;933.639849;319.0898245;319.0898245
1274;0;0.640290163;0;960.4352445;313.5647555;313.5647555
1404;0;0.827690662;0;1241.535993;162.464007;162.464007
1423;0;0.913377479;0;1370.066219;52.9337815;52.9337815
1349;0;0.810368535;0;1215.552803;133.4471975;133.4471975
1224;0;0.435235838;0;652.853757;571.146243;571.146243
1106;0;0.379040135;0;568.5602025;537.4397975;537.4397975
1007;0;0.390921535;0;586.3823025;420.6176975;420.6176975
975;0;0.532273239;0;798.4098585;176.5901415;176.5901415
967;0;0.811326968;0;1216.990452;-249.990452;0
988;7.22E-08;0.662480618;0.00001805;993.720927;-5.72094505;0
1015;0.001206184;0.931756913;0.301546;1397.63537;-382.9369155;0
1084;0.015386773;0.977824272;3.84669325;1466.736408;-386.5831013;0
1131;0.049440426;0.723659013;12.3601065;1085.48852;33.151374;33.151374
1195;0.142415256;0.335594295;35.603814;503.3914425;656.0047435;656.0047435
1241;0.18639231;0.517078661;46.5980775;775.6179915;418.783931;418.783931
1277;0.220022316;0.37605233;55.005579;564.078495;657.915926;657.915926
1288;0.522455698;0.214519966;130.6139245;321.779949;835.6061265;835.6061265
1289;0.48614972;0.42473287;121.53743;637.099305;530.363265;530.363265
1281;0.38562493;0.33764497;96.4062325;506.467455;678.1263125;678.1263125
1272;0.421789546;0.227180726;105.4473865;340.771089;825.7815245;825.7815245
1253;0.248746396;0.139493272;62.186599;209.239908;981.573493;981.573493
1248;0.121290351;0.105377356;30.32258775;158.066034;1059.611378;1059.611378
1196;0.086976079;0.110666082;21.74401975;165.999123;1008.256857;1008.256857
1173;0.023362086;0.092019194;5.8405215;138.028791;1029.130688;1029.130688
1179;0.000112671;0.229156132;0.02816775;343.734198;835.2376343;835.2376343
1311;0;0.240575964;0;360.863946;950.136054;950.136054
1359;0;0.219711228;0;329.566842;1029.433158;1029.433158
1271;0;0.148621929;0;222.9328935;1048.067107;1048.067107
1159;0;0.264516716;0;396.775074;762.224926;762.224926
1055;0;0.468139294;0;702.208941;352.791059;352.791059
978;0;0.513226772;0;769.840158;208.159842;208.159842
950;0;0.613332153;0;919.9982295;30.0017705;30.0017705
921;0;0.760412739;0;1140.619109;-219.6191085;0
925;0.002407212;0.805056696;0.601803;1207.585044;-283.186847;0
956;0.043599377;0.635509068;10.89984425;953.263602;-8.16344625;0
1006;0.119331233;0.369082954;29.83280825;553.624431;422.5427608;422.5427608
1112;0.296243773;0.397947111;74.06094325;596.9206665;441.0183903;441.0183903
1189;0.517177958;0.512242238;129.2944895;768.363357;291.3421535;291.3421535
1221;0.644182258;0.395865844;161.0455645;593.798766;466.1556695;466.1556695
1259;0.75715561;0.246168418;189.2889025;369.252627;700.4584705;700.4584705
1276;0.831772697;0.226072411;207.9431743;339.1086165;728.9482093;728.9482093
1278;0.826584581;0.147851456;206.6461453;221.777184;849.5766708;849.5766708
1267;0.763375915;0.119134133;190.8439788;178.7011995;897.4548218;897.4548218
1275;0.639070466;0.150400458;159.7676165;225.600687;889.6316965;889.6316965
1276;0.48858845;0.168367789;122.1471125;252.5516835;901.301204;901.301204
1272;0.348229655;0.19627396;87.05741375;294.41094;890.5316463;890.5316463
1225;0.149192647;0.179828039;37.29816175;269.7420585;917.9597798;917.9597798
1173;0.057595167;0.113005368;14.39879175;169.508052;989.0931563;989.0931563
1185;0.000162898;0.256345876;0.0407245;384.518814;800.4404615;800.4404615
1326;0;0.56104105;0;841.561575;484.438425;484.438425
1360;0;0.735686185;0;1103.529278;256.4707225;256.4707225
1297;0;0.688893351;0;1033.340027;263.6599735;263.6599735
1185;0;0.792163157;0;1188.244736;-3.2447355;0
1066;0;0.849642663;0;1274.463995;-208.4639945;0
986;0;0.897849156;0;1346.773734;-360.773734;0
948;0;0.886631486;0;1329.947229;-381.947229;0
916;0;0.828909421;0;1243.364132;-327.3641315;0
914;0.003179582;0.820435329;0.7948955;1230.652994;-317.447889;0
912;0.04911927;0.765792294;12.2798175;1148.688441;-248.9682585;0
895;0.243666611;0.467379007;60.91665275;701.0685105;133.0148368;133.0148368
967;0.47488684;0.337866496;118.72171;506.799744;341.478546;341.478546
1062;0.683715714;0.295435112;170.9289285;443.152668;447.9184035;447.9184035
1103;0.83659182;0.291008235;209.147955;436.5123525;457.3396925;457.3396925
1145;0.931072539;0.277182894;232.7681348;415.774341;496.4575243;496.4575243
1161;0.964518043;0.421178859;241.1295108;631.7682885;288.1022008;288.1022008
1181;0.950405435;0.48109959;237.6013588;721.649385;221.7492563;221.7492563
1173;0.886420074;0.442512101;221.6050185;663.7681515;287.62683;287.62683
1189;0.760445978;0.474446541;190.1114945;711.6698115;287.218694;287.218694
1188;0.584889821;0.502128202;146.2224553;753.192303;288.5852418;288.5852418
1206;0.370480545;0.512533105;92.62013625;768.7996575;344.5802063;344.5802063
1177;0.140348427;0.508390847;35.08710675;762.5862705;379.3266228;379.3266228
1154;0.057000972;0.676968051;14.250243;1015.452077;124.2976805;124.2976805
1154;0.00017837;0.797947389;0.0445925;1196.921084;-42.965676;0
1303;0;0.935060853;0;1402.59128;-99.5912795;0
1337;0;0.973798582;0;1460.697873;-123.697873;0
1285;0;0.869291793;0;1303.93769;-18.9376895;0
1184;0;0.873609724;0;1310.414586;-126.414586;0
1072;0;0.860782991;0;1291.174487;-219.1744865;0
997;0;0.850110834;0;1275.166251;-278.166251;0
935;0;0.584379654;0;876.569481;58.430519;58.430519
901;0;0.477009173;0;715.5137595;185.4862405;185.4862405
880;0.002017565;0.505829529;0.50439125;758.7442935;120.7513153;120.7513153
862;0.049967793;0.490374866;12.49194825;735.562299;113.9457528;113.9457528
808;0.23794193;0.334141304;59.4854825;501.211956;247.3025615;247.3025615
838;0.45713515;0.232770846;114.2837875;349.156269;374.5599435;374.5599435
893;0.653574769;0.150513053;163.3936923;225.7695795;503.8367283;503.8367283
960;0.803055705;0.072607529;200.7639263;108.9112935;650.3247803;650.3247803
1034;0.810722153;0.054648792;202.6805383;81.973188;749.3462738;749.3462738
1083;0.861919147;0.063226753;215.4797868;94.8401295;772.6800838;772.6800838
1124;0.830763802;0.098582305;207.6909505;147.8734575;768.435592;768.435592
1183;0.838751891;0.173322823;209.6879728;259.9842345;713.3277928;713.3277928
1196;0.713043848;0.233404054;178.260962;350.106081;667.632957;667.632957
1169;0.529446957;0.279262394;132.3617393;418.893591;617.7446698;617.7446698
1238;0.348565629;0.318940056;87.14140725;478.410084;672.4485088;672.4485088
1193;0.141825414;0.264880059;35.4563535;397.3200885;760.223558;760.223558
1164;0.04838593;0.249623024;12.0964825;374.434536;777.4689815;777.4689815
1171;0.000141669;0.417527203;0.03541725;626.2908045;544.6737783;544.6737783
1295;0;0.620478359;0;930.7175385;364.2824615;364.2824615
1431;0;0.630241362;0;945.362043;485.637957;485.637957
1408;0;0.69680533;0;1045.207995;362.792005;362.792005
1367;0;0.788007099;0;1182.010649;184.9893515;184.9893515
1244;0;0.765705731;0;1148.558597;95.4414035;95.4414035
1137;0;0.766687293;0;1150.03094;-13.0309395;0
1072;0;0.696411883;0;1044.617825;27.3821755;27.3821755
1051;0;0.506281015;0;759.4215225;291.5784775;291.5784775
1041;0.003757274;0.620312277;0.9393185;930.4684155;109.592266;109.592266
1042;0.048063681;0.549778515;12.01592025;824.6677725;205.3163073;205.3163073
1043;0.221585792;0.506616178;55.396448;759.924267;227.679285;227.679285
1146;0.420055602;0.60463829;105.0139005;906.957435;134.0286645;134.0286645
1267;0.607299611;0.707572676;151.8249028;1061.359014;53.81608325;53.81608325
1348;0.744840063;0.879622137;186.2100158;1319.433206;-157.6432213;0
1398;0.793959545;0.86388904;198.4898863;1295.83356;-96.32344625;0
1432;0.81850848;0.830525443;204.62712;1245.788165;-18.4152845;0
1470;0.820016357;0.746060616;205.0040893;1119.090924;145.9049868;145.9049868
1493;0.769474587;0.8158479;192.3686468;1223.77185;76.85950325;76.85950325
1503;0.666869958;0.760472522;166.7174895;1140.708783;195.5737275;195.5737275
1474;0.534930694;0.830712047;133.7326735;1246.068071;94.199256;94.199256
1434;0.327983334;0.921030238;81.9958335;1381.545357;-29.5411905;0
1400;0.135851537;0.946718773;33.96288425;1420.07816;-54.04104375;0
1345;0.049759931;0.910283415;12.43998275;1365.425123;-32.86510525;0
1334;3.92E-05;0.918803731;0.0098;1378.205597;-44.2153965;0
1436;0;0.95199351;0;1427.990265;8.009735;8.009735
1418;0;0.956148094;0;1434.222141;-16.222141;0
1315;0;0.943174179;0;1414.761269;-99.7612685;0
1245;0;0.934192939;0;1401.289409;-156.2894085;0
1253;0;0.976747444;0;1465.121166;-212.121166;0
1243;0;0.936598273;0;1404.89741;-161.8974095;0
1195;0;0.955104508;0;1432.656762;-237.656762;0
1121;0;0.942975392;0;1414.463088;-293.463088;0
1063;0.000778602;0.979599922;0.1946505;1469.399883;-406.5945335;0
1018;0.030136469;0.989041169;7.53411725;1483.561754;-473.0958708;0
940;0.120002527;0.968821698;30.00063175;1453.232547;-543.2331788;0
914;0.267826165;0.955542137;66.95654125;1433.313206;-586.2697468;0
910;0.314813309;0.956508229;78.70332725;1434.762344;-603.4656708;0
928;0.231910058;0.920370739;57.9775145;1380.556109;-510.533623;0
965;0.640019493;0.931942636;160.0048733;1397.913954;-592.9188273;0
992;0.741374758;0.908879774;185.3436895;1363.319661;-556.6633505;0
984;0.663148879;0.934655853;165.7872198;1401.98378;-583.7709993;0
958;0.688181916;0.906075126;172.045479;1359.112689;-573.158168;0
930;0.48989909;0.970224016;122.4747725;1455.336024;-647.8107965;0
919;0.411318446;0.971611163;102.8296115;1457.416745;-641.246356;0
921;0.281432447;0.962374236;70.35811175;1443.561354;-592.9194658;0
927;0.113799957;0.888462301;28.44998925;1332.693452;-434.1434408;0
919;0.026594248;0.842024069;6.648562;1263.036104;-350.6846655;0
937;0.000292867;0.579435993;0.07321675;869.1539895;67.77279375;67.77279375
1102;0;0.545831297;0;818.7469455;283.2530545;283.2530545
1150;0;0.624549511;0;936.8242665;213.1757335;213.1757335
1147;0;0.708574919;0;1062.862379;84.1376215;84.1376215
1056;0;0.704392068;0;1056.588102;-0.588102;0
974;0;0.580552664;0;870.828996;103.171004;103.171004
916;0;0.417279572;0;625.919358;290.080642;290.080642
865;0;0.301428733;0;452.1430995;412.8569005;412.8569005
849;0;0.27925388;0;418.88082;430.11918;430.11918
854;0.001529301;0.200023582;0.38232525;300.035373;553.5823018;553.5823018
880;0.019691847;0.167153137;4.92296175;250.7297055;624.3473328;624.3473328
913;0.06542573;0.133376187;16.3564325;200.0642805;696.579287;696.579287
1026;0.124422675;0.103875075;31.10566875;155.8126125;839.0817188;839.0817188
1110;0.255752486;0.058060236;63.9381215;87.090354;958.9715245;958.9715245
1157;0.406852888;0.09740865;101.713222;146.112975;909.173803;909.173803
1190;0.517285557;0.12136269;129.3213893;182.044035;878.6345758;878.6345758
1200;0.549914529;0.136116424;137.4786323;204.174636;858.3467318;858.3467318
1207;0.641075283;0.173844666;160.2688208;260.766999;785.9641803;785.9641803
1199;0.721418427;0.173893508;180.3546068;260.840262;757.8051313;757.8051313
1179;0.588924062;0.279445519;147.2310155;419.1682785;612.600706;612.600706
1186;0.513019664;0.25700238;128.254916;385.50357;672.241514;672.241514
1187;0.365810724;0.315064506;91.452681;472.596759;622.95056;622.95056
1148;0.136807868;0.39316895;34.201967;589.753425;524.044608;524.044608
1113;0.079728458;0.431773424;19.9321145;647.660136;445.4077495;445.4077495
1134;0.000448815;0.550470435;0.11220375;825.7056525;308.1821438;308.1821438
1294;0;0.651066424;0;976.599636;317.400364;317.400364
1320;0;0.785202196;0;1177.803294;142.196706;142.196706
1250;0;0.815055497;0;1222.583246;27.4167545;27.4167545
1128;0;0.787380512;0;1181.070768;-53.070768;0
1011;0;0.732970268;0;1099.455402;-88.455402;0
937;0;0.802983965;0;1204.475948;-267.4759475;0
910;0;0.788634986;0;1182.952479;-272.952479;0
881;0;0.746966409;0;1120.449614;-239.4496135;0
905;0.003035584;0.767980964;0.758896;1151.971446;-247.730342;0
924;0.047757453;0.713801274;11.93936325;1070.701911;-158.6412743;0
957;0.235252027;0.519292753;58.81300675;778.9391295;119.2478638;119.2478638
1076;0.491463699;0.541101077;122.8659248;811.6516155;141.4824598;141.4824598
1129;0.656591168;0.654064537;164.147792;981.0968055;-16.2445975;0
1178;0.607841249;0.651902571;151.9603123;977.8538565;48.18583125;48.18583125
1204;0.748766824;0.67385664;187.191706;1010.78496;6.023334;6.023334
1216;0.680085806;0.636916248;170.0214515;955.374372;90.6041765;90.6041765
1222;0.649905954;0.393063014;162.4764885;589.594521;469.9289905;469.9289905
1216;0.425713967;0.387578828;106.4284918;581.368242;528.2032663;528.2032663
1196;0.247874633;0.290127259;61.96865825;435.1908885;698.8404533;698.8404533
1195;0.178270389;0.45871155;44.56759725;688.067325;462.3650778;462.3650778
1198;0.176024036;0.384238279;44.006009;576.3574185;577.6365725;577.6365725
1160;0.104400421;0.457787474;26.10010525;686.681211;447.2186838;447.2186838
1135;0.068568091;0.401529368;17.14202275;602.294052;515.5639253;515.5639253
1167;0.000399225;0.506533215;0.09980625;759.7998225;407.1003713;407.1003713
1301;0;0.493493525;0;740.2402875;560.7597125;560.7597125
1340;0;0.663810669;0;995.7160035;344.2839965;344.2839965
1264;0;0.851969334;0;1277.954001;-13.954001;0
1145;0;0.83687726;0;1255.31589;-110.31589;0
1024;0;0.581014368;0;871.521552;152.478448;152.478448
937;0;0.515000062;0;772.500093;164.499907;164.499907
898;0;0.32699909;0;490.498635;407.501365;407.501365
895;0;0.324995081;0;487.4926215;407.5073785;407.5073785
904;0.002353854;0.359035152;0.5884635;538.552728;364.8588085;364.8588085
937;0.047596585;0.347383657;11.89914625;521.0754855;404.0253683;404.0253683
954;0.232923377;0.220562492;58.23084425;330.843738;564.9254178;564.9254178
1065;0.461455045;0.190145255;115.3637613;285.2178825;664.4183563;664.4183563
1123;0.669256478;0.13337711;167.3141195;200.065665;755.6202155;755.6202155
1178;0.828721787;0.06999976;207.1804468;104.99964;865.8199133;865.8199133
1210;0.929238256;0.109699576;232.309564;164.549364;813.141072;813.141072
1222;0.963194387;0.124653511;240.7985968;186.9802665;794.2211368;794.2211368
1240;0.953130061;0.090856703;238.2825153;136.2850545;865.4324303;865.4324303
1243;0.887518228;0.080731718;221.879557;121.097577;900.022866;900.022866
1247;0.769433324;0.06078912;192.358331;91.18368;963.457989;963.457989
1253;0.59252867;0.045731427;148.1321675;68.5971405;1036.270692;1036.270692
1239;0.375385153;0.045372136;93.84628825;68.058204;1077.095508;1077.095508
1207;0.151830299;0.049428253;37.95757475;74.1423795;1094.900046;1094.900046
1176;0.05910352;0.046534;14.77588;69.801;1091.42312;1091.42312
1172;0.000102018;0.054939462;0.0255045;82.409193;1089.565303;1089.565303
1341;0;0.054994892;0;82.492338;1258.507662;1258.507662
1379;0;0.086811896;0;130.217844;1248.782156;1248.782156
1311;0;0.068466434;0;102.699651;1208.300349;1208.300349
1188;0;0.099835904;0;149.753856;1038.246144;1038.246144
1079;0;0.155234337;0;232.8515055;846.1484945;846.1484945
980;0;0.150480022;0;225.720033;754.279967;754.279967
930;0;0.156926454;0;235.389681;694.610319;694.610319
921;0;0.110444758;0;165.667137;755.332863;755.332863
916;0.002313346;0.251757594;0.5783365;377.636391;537.7852725;537.7852725
926;0.053059726;0.258391546;13.2649315;387.587319;525.1477495;525.1477495
902;0.224051798;0.209330683;56.0129495;313.9960245;531.991026;531.991026
971;0.442405689;0.062971534;110.6014223;94.457301;765.9412768;765.9412768
1055;0.634904094;0.03500105;158.7260235;52.501575;843.7724015;843.7724015
1100;0.807625119;0.040434959;201.9062798;60.6524385;837.4412818;837.4412818
1147;0.90761115;0.035097615;226.9027875;52.6464225;867.45079;867.45079
1181;0.936338924;0.036508323;234.084731;54.7624845;892.1527845;892.1527845
1193;0.927405036;0.04548909;231.851259;68.233635;892.915106;892.915106
1189;0.860151831;0.052381536;215.0379578;78.572304;895.3897383;895.3897383
1191;0.754478791;0.068753857;188.6196978;103.1307855;899.2495168;899.2495168
1199;0.560047083;0.046003894;140.0117708;69.005841;989.9823883;989.9823883
1194;0.334888527;0.044471942;83.72213175;66.707913;1043.569955;1043.569955
1180;0.146876973;0.04884411;36.71924325;73.266165;1070.014592;1070.014592
1165;0.06116491;0.054770833;15.2912275;82.1562495;1067.552523;1067.552523
1183;0.000120403;0.096657789;0.03010075;144.9866835;1037.983216;1037.983216
